codigo,anio,mes,demanda_total,n_ots,precio_unitario_promedio,km_promedio,marca,stock_actual,stock_minimo,stock_maximo,fecha
01001-06072,2024,9,7.0,7,37.28142857142858,93214.14285714286,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-06072,2024,10,3.0,3,31.313333333333333,165958.0,SIN MARCA,0.0,0.0,0.0,2024-10-01
01001-06072,2024,11,10.0,10,28.673000000000002,72041.8,SIN MARCA,0.0,0.0,0.0,2024-11-01
01001-06072,2024,12,6.0,6,28.641666666666666,87958.33333333333,SIN MARCA,0.0,0.0,0.0,2024-12-01
01001-06072,2025,1,3.0,3,31.313333333333333,101934.66666666667,SIN MARCA,0.0,0.0,0.0,2025-01-01
01001-06072,2025,7,1.0,1,51.0,81828.0,SIN MARCA,0.0,0.0,0.0,2025-07-01
01001-06072,2025,11,2.0,2,43.5,49491.5,SIN MARCA,0.0,0.0,0.0,2025-11-01
01001-06072,2025,12,1.0,1,45.0,27085.0,SIN MARCA,0.0,0.0,0.0,2025-12-01
01001-06072,2026,1,1.0,1,52.0,60195.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
01001-06072,2026,2,1.0,1,50.0,65401.0,SIN MARCA,0.0,0.0,0.0,2026-02-01
01001-06072,2026,4,1.0,1,45.0,95283.0,SIN MARCA,0.0,0.0,0.0,2026-04-01
01001-06073,2024,6,1.0,1,113.24,84146.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06074,2024,6,1.0,1,377.17,84146.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06074,2024,11,1.0,1,377.17,93987.0,SIN MARCA,0.0,0.0,0.0,2024-11-01
01001-06075,2024,6,1.0,1,49.5,84226.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06076,2024,6,1.0,1,65.0,84226.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06077,2024,6,1.0,1,38.5,197467.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06078,2024,7,1.0,1,195.0,71712.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2024-07-01
01001-06078,2025,1,2.0,2,108.15,57789.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-01-01
01001-06078,2025,5,1.0,1,180.0,78835.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-05-01
01001-06078,2025,11,1.0,1,132.0,66657.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-11-01
01001-06079,2024,7,1.0,1,120.0,71712.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2024-07-01
01001-06079,2025,1,1.0,1,121.6,58998.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-01-01
01001-06079,2025,11,2.0,2,120.0,66657.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-11-01
01001-06079,2026,2,1.0,1,135.0,63170.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2026-02-01
01001-06079,2026,4,1.0,1,157.94,57107.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2026-04-01
01001-06080,2024,7,1.0,1,110.0,1.0,MECAFILTER  ELH 4468 CX90-2016,1.0,0.0,0.0,2024-07-01
01001-06081,2024,7,1.0,1,180.0,1.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06082,2024,7,1.0,1,45.0,138199.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06082,2025,12,1.0,1,65.0,179730.0,SIN MARCA,0.0,0.0,0.0,2025-12-01
01001-06083,2024,7,1.0,1,75.0,138199.0,MANN FILTER (CUK34-003) XC90-2016,0.0,0.0,0.0,2024-07-01
01001-06083,2025,12,1.0,1,75.0,179730.0,MANN FILTER (CUK34-003) XC90-2016,0.0,0.0,0.0,2025-12-01
01001-06084,2024,7,1.0,1,59.45,56166.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06085,2024,7,1.0,1,185.0,72358.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06086,2024,8,1.0,1,38.0,129418.0,SAKURA C-1011,3.0,0.0,0.0,2024-08-01
01001-06086,2024,9,10.0,10,39.1,63287.9,SAKURA C-1011,3.0,0.0,0.0,2024-09-01
01001-06086,2024,10,3.0,3,38.0,123564.0,SAKURA C-1011,3.0,0.0,0.0,2024-10-01
01001-06086,2024,11,1.0,1,38.0,90246.0,SAKURA C-1011,3.0,0.0,0.0,2024-11-01
01001-06086,2024,12,6.0,6,35.0,87340.5,SAKURA C-1011,3.0,0.0,0.0,2024-12-01
01001-06086,2025,1,6.0,6,37.516666666666666,71628.83333333333,SAKURA C-1011,3.0,0.0,0.0,2025-01-01
01001-06086,2025,2,6.0,6,36.333333333333336,85885.5,SAKURA C-1011,3.0,0.0,0.0,2025-02-01
01001-06086,2025,3,10.0,10,33.5,120496.5,SAKURA C-1011,3.0,0.0,0.0,2025-03-01
01001-06086,2025,4,13.0,13,38.84615384615385,71093.84615384616,SAKURA C-1011,3.0,0.0,0.0,2025-04-01
01001-06086,2025,5,9.0,9,37.22222222222222,77926.0,SAKURA C-1011,3.0,0.0,0.0,2025-05-01
01001-06086,2025,6,11.0,11,45.0,88307.0,SAKURA C-1011,3.0,0.0,0.0,2025-06-01
01001-06086,2025,7,12.0,12,45.0,97194.41666666667,SAKURA C-1011,3.0,0.0,0.0,2025-07-01
01001-06086,2025,8,7.0,7,46.42857142857143,96394.71428571429,SAKURA C-1011,3.0,0.0,0.0,2025-08-01
01001-06086,2025,9,9.0,9,46.580000000000005,107713.11111111111,SAKURA C-1011,3.0,0.0,0.0,2025-09-01
01001-06086,2025,10,6.0,6,45.0,97428.83333333333,SAKURA C-1011,3.0,0.0,0.0,2025-10-01
01001-06086,2025,11,13.0,13,45.0,90844.46153846153,SAKURA C-1011,3.0,0.0,0.0,2025-11-01
01001-06086,2025,12,12.0,12,45.0,76908.5,SAKURA C-1011,3.0,0.0,0.0,2025-12-01
01001-06086,2026,1,14.0,14,45.0,104957.42857142857,SAKURA C-1011,3.0,0.0,0.0,2026-01-01
01001-06086,2026,2,18.0,18,44.166666666666664,94663.0,SAKURA C-1011,3.0,0.0,0.0,2026-02-01
01001-06086,2026,3,6.0,6,45.5,68788.66666666667,SAKURA C-1011,3.0,0.0,0.0,2026-03-01
01001-06086,2026,4,10.0,10,45.0,94678.5,SAKURA C-1011,3.0,0.0,0.0,2026-04-01
01001-06086,2026,5,8.0,8,42.75,93446.0,SAKURA C-1011,3.0,0.0,0.0,2026-05-01
01001-06087,2024,8,2.0,2,60.0,118107.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06087,2024,9,1.0,1,37.3,128434.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-06089,2025,2,3.0,3,47.04666666666666,91658.66666666667,WIX BMW ELEMENTO,0.0,0.0,0.0,2025-02-01
01001-06089,2025,3,1.0,1,38.14,70955.0,WIX BMW ELEMENTO,0.0,0.0,0.0,2025-03-01
01001-06089,2025,9,1.0,1,58.0,134340.0,WIX BMW ELEMENTO,0.0,0.0,0.0,2025-09-01
01001-06089,2026,1,1.0,1,45.0,74182.0,WIX BMW ELEMENTO,0.0,0.0,0.0,2026-01-01
01001-06093,2025,5,1.0,1,101.3,178809.0,MANN FILTER BMW X3 ?13 DIESEL,0.0,0.0,0.0,2025-05-01
01001-06093,2025,7,1.0,1,119.53,161812.0,MANN FILTER BMW X3 ?13 DIESEL,0.0,0.0,0.0,2025-07-01
01001-06095,2026,3,1.0,1,72.0,74155.0,MANN FILTER AUDI A3 2020,0.0,0.0,0.0,2026-03-01
01001-06096,2025,3,1.0,1,183.0,82086.0,MANN FILTER AUDI A3 2020,0.0,0.0,0.0,2025-03-01
01001-06096,2025,11,1.0,1,145.0,31760.0,MANN FILTER AUDI A3 2020,0.0,0.0,0.0,2025-11-01
01001-06096,2026,1,2.0,2,116.0,91044.0,MANN FILTER AUDI A3 2020,0.0,0.0,0.0,2026-01-01
01001-06097,2026,2,1.0,1,151.6,63170.0,MANN FILTER AUDI A3 2020,0.0,0.0,0.0,2026-02-01
01001-06097,2026,4,1.0,1,155.62,57107.0,MANN FILTER AUDI A3 2020,0.0,0.0,0.0,2026-04-01
01001-06098,2025,8,2.0,2,45.0,136521.0,HYUNDAI - KIA SUVS,0.0,0.0,0.0,2025-08-01
01001-06098,2025,10,3.0,3,45.0,119300.33333333333,HYUNDAI - KIA SUVS,0.0,0.0,0.0,2025-10-01
01001-06098,2025,12,1.0,1,45.0,151723.0,HYUNDAI - KIA SUVS,0.0,0.0,0.0,2025-12-01
01001-06099,2025,8,2.0,2,51.0,92991.5,FORLAND F38 2019 WLLYBUSH,0.0,0.0,0.0,2025-08-01
01001-06099,2026,1,1.0,1,51.0,105740.0,FORLAND F38 2019 WLLYBUSH,0.0,0.0,0.0,2026-01-01
01001-06099,2026,2,1.0,1,51.0,91582.0,FORLAND F38 2019 WLLYBUSH,0.0,0.0,0.0,2026-02-01
01001-06100,2025,8,2.0,2,96.27,92991.5,FORLAND F38 2019 WANLANDA,0.0,0.0,0.0,2025-08-01
01001-06100,2026,1,2.0,2,96.27,105740.0,FORLAND F38 2019 WANLANDA,0.0,0.0,0.0,2026-01-01
01001-06100,2026,2,1.0,1,96.27,91582.0,FORLAND F38 2019 WANLANDA,0.0,0.0,0.0,2026-02-01
01001-06101,2025,8,2.0,2,53.9,92991.5,FORLAND F38 2019 WILLYBUSH,0.0,0.0,0.0,2025-08-01
01001-06101,2026,1,1.0,1,53.9,105740.0,FORLAND F38 2019 WILLYBUSH,0.0,0.0,0.0,2026-01-01
01001-06101,2026,2,1.0,1,53.9,91582.0,FORLAND F38 2019 WILLYBUSH,0.0,0.0,0.0,2026-02-01
01001-06102,2025,8,2.0,2,228.82,92991.5,FORLAND F38 2019 WANLANDA,0.0,0.0,0.0,2025-08-01
01001-06102,2026,1,1.0,1,228.82,105740.0,FORLAND F38 2019 WANLANDA,0.0,0.0,0.0,2026-01-01
01001-06102,2026,2,1.0,1,228.82,91582.0,FORLAND F38 2019 WANLANDA,0.0,0.0,0.0,2026-02-01
01001-06103,2025,8,1.0,1,76.28,59848.0,KIA SPORTAGE 2005 SAKURA,0.0,0.0,0.0,2025-08-01
01001-06104,2025,8,1.0,1,50.86,59848.0,KIA SPORTAGE 2005 SAKURA,0.0,0.0,0.0,2025-08-01
01001-06104,2025,12,1.0,1,59.0,102330.0,KIA SPORTAGE 2005 SAKURA,0.0,0.0,0.0,2025-12-01
01001-06106,2025,10,1.0,1,65.0,123503.0,TAKUMI CHEVROLET N400,0.0,0.0,0.0,2025-10-01
01001-06106,2026,1,2.0,2,65.0,129464.0,TAKUMI CHEVROLET N400,0.0,0.0,0.0,2026-01-01
01001-06107,2025,10,1.0,1,60.0,123503.0,CHEVROLET N400,0.0,0.0,0.0,2025-10-01
01001-06107,2026,1,1.0,1,60.0,129464.0,CHEVROLET N400,0.0,0.0,0.0,2026-01-01
01001-06108,2026,1,1.0,1,45.0,129464.0,PLUSPART CHEVROLET N400,0.0,0.0,0.0,2026-01-01
01001-06109,2025,10,8.0,2,22.54,123503.0,NGK CHEVROLET N400,4.0,0.0,0.0,2025-10-01
01001-06109,2026,1,4.0,1,22.54,129464.0,NGK CHEVROLET N400,4.0,0.0,0.0,2026-01-01
01001-06109,2026,3,4.0,1,22.54,174601.0,NGK CHEVROLET N400,4.0,0.0,0.0,2026-03-01
01001-061107,2026,5,1.0,1,65.0,123250.0,FILCAR HONDA PILOT 2016+,0.0,0.0,0.0,2026-05-01
01001-06113,2026,1,1.0,1,65.0,72391.0,TAKUMI TOYOTA HIGHLANDER 2016,0.0,0.0,0.0,2026-01-01
01001-06120,2026,2,1.0,1,75.0,111290.0,KUSA FORD EXPLORER '18,0.0,0.0,0.0,2026-02-01
01001-06121,2026,2,1.0,1,85.0,111290.0,TAKUMI,0.0,0.0,0.0,2026-02-01
01001-06178,2026,2,1.0,1,55.0,111290.0,SAKURA C-7971 FORD EXPLORER '18,0.0,0.0,0.0,2026-02-01
01001-06178,2026,5,1.0,1,45.0,179335.0,SAKURA C-7971 FORD EXPLORER '18,0.0,0.0,0.0,2026-05-01
01001-07001,2024,2,1.0,1,99.0,132586.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
01001-07001,2024,3,1.0,1,90.0,10942.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-07003,2024,3,1.0,1,963.24,64988.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-07004,2024,4,6.0,1,2.0,156615.0,SIN MARCA,44.0,0.0,0.0,2024-04-01
01001-07005,2024,7,2.0,1,4.46,81438.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-08001,2024,5,2.0,1,457.61,92589.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-08002,2024,5,4.0,1,734.7,75615.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-08003,2024,5,2.0,1,450.0,73719.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-08004,2024,6,4.0,2,97.46,81438.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-08005,2024,9,4.0,1,312.25,37329.0,SIN MARCA,4.0,0.0,0.0,2024-09-01
01001-08006,2024,8,2.0,1,279.66,66491.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-08007,2024,8,1.0,1,901.14,41085.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-08008,2024,9,4.0,1,57.63,19459.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-08010,2025,6,4.0,1,1015.0,191041.0,CONTINENTAL,0.0,0.0,0.0,2025-06-01
01001-09001,2024,4,2.0,2,503.4,152232.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-09002,2024,4,1.0,1,49.5,60583.0,WURTH,0.0,0.0,0.0,2024-04-01
01001-09002,2026,2,1.0,1,20.0,64177.0,WURTH,0.0,0.0,0.0,2026-02-01
01001-09003,2024,4,1.0,1,49.5,60583.0,WURTH,0.0,0.0,0.0,2024-04-01
01001-09003,2025,11,1.0,1,20.0,66657.0,WURTH,0.0,0.0,0.0,2025-11-01
01001-09003,2025,12,1.0,1,20.0,68630.0,WURTH,0.0,0.0,0.0,2025-12-01
01001-09004,2024,4,1.0,1,49.5,60583.0,WURTH,0.0,0.0,0.0,2024-04-01
01001-09004,2025,12,1.0,1,20.0,93840.0,WURTH,0.0,0.0,0.0,2025-12-01
01001-09005,2024,5,3.0,3,76.66666666666667,107536.66666666667,WURTH,1.0,0.0,0.0,2024-05-01
01001-09005,2024,11,1.0,1,50.85,162682.0,WURTH,1.0,0.0,0.0,2024-11-01
01001-09005,2025,5,1.0,1,50.85,128107.0,WURTH,1.0,0.0,0.0,2025-05-01
01001-09005,2025,6,1.0,1,50.85,70970.0,WURTH,1.0,0.0,0.0,2025-06-01
01001-09005,2025,9,1.0,1,50.85,113420.0,WURTH,1.0,0.0,0.0,2025-09-01
01001-09005,2025,10,1.0,1,50.85,6986.0,WURTH,1.0,0.0,0.0,2025-10-01
01001-09006,2024,5,3.0,3,76.66666666666667,107536.66666666667,WURTH,3.0,0.0,0.0,2024-05-01
01001-09006,2024,7,4.0,4,50.85,89273.0,WURTH,3.0,0.0,0.0,2024-07-01
01001-09006,2024,8,2.0,2,53.35,65593.5,WURTH,3.0,0.0,0.0,2024-08-01
01001-09006,2024,11,1.0,1,50.85,162682.0,WURTH,3.0,0.0,0.0,2024-11-01
01001-09006,2025,1,2.0,2,50.85,55668.0,WURTH,3.0,0.0,0.0,2025-01-01
01001-09006,2025,2,1.0,1,50.85,74250.0,WURTH,3.0,0.0,0.0,2025-02-01
01001-09006,2025,5,1.0,1,50.85,128107.0,WURTH,3.0,0.0,0.0,2025-05-01
01001-09006,2025,6,3.0,3,27.11,132728.66666666666,WURTH,3.0,0.0,0.0,2025-06-01
01001-09006,2025,7,1.0,1,50.85,48145.0,WURTH,3.0,0.0,0.0,2025-07-01
01001-09006,2025,9,1.0,1,65.0,113420.0,WURTH,3.0,0.0,0.0,2025-09-01
01001-09006,2025,10,1.0,1,50.85,6986.0,WURTH,3.0,0.0,0.0,2025-10-01
01001-09007,2024,5,1.0,1,490.0,38.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-09008,2024,5,1.0,1,107.2,38.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-09009,2024,5,5.0,1,16.95,38.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-09010,2024,5,1.0,1,200.0,30072.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-09011,2024,5,2.0,2,56.0,112000.0,WURTH,0.0,0.0,0.0,2024-05-01
01001-09011,2025,4,1.0,1,55.94,59286.0,WURTH,0.0,0.0,0.0,2025-04-01
01001-09011,2025,12,1.0,1,25.0,93840.0,WURTH,0.0,0.0,0.0,2025-12-01
01001-09012,2024,8,1.0,1,384.71,80582.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-09013,2024,6,4.0,2,125.0,119101.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-09014,2024,7,2.0,2,60.0,144403.5,WURTH,4.0,0.0,0.0,2024-07-01
01001-09014,2024,8,1.0,1,50.85,138480.0,WURTH,4.0,0.0,0.0,2024-08-01
01001-09014,2024,9,1.0,1,42.5,98551.0,WURTH,4.0,0.0,0.0,2024-09-01
01001-09014,2025,10,1.0,1,40.0,78215.0,WURTH,4.0,0.0,0.0,2025-10-01
01001-09014,2025,11,1.0,1,45.0,152147.0,WURTH,4.0,0.0,0.0,2025-11-01
01001-09015,2024,6,1.0,1,140.29,23921.0,WURTH,0.0,0.0,0.0,2024-06-01
01001-09016,2024,7,5.0,5,52.67999999999999,83926.0,WURTH,0.0,0.0,0.0,2024-07-01
01001-09016,2024,9,1.0,1,42.5,98551.0,WURTH,0.0,0.0,0.0,2024-09-01
01001-09016,2025,2,1.0,1,50.85,74250.0,WURTH,0.0,0.0,0.0,2025-02-01
01001-09016,2025,6,1.0,1,12.35,163608.0,WURTH,0.0,0.0,0.0,2025-06-01
01001-09019,2024,7,2.0,2,50.85,78429.0,WURTH,3.0,0.0,0.0,2024-07-01
01001-09019,2025,11,1.0,1,51.64,66657.0,WURTH,3.0,0.0,0.0,2025-11-01
01001-09020,2024,7,6.0,4,38.14,97678.25,WURTH,0.0,0.0,0.0,2024-07-01
01001-09020,2024,8,4.0,4,38.14,75047.25,WURTH,0.0,0.0,0.0,2024-08-01
01001-09021,2024,8,2.0,2,55.425,144211.0,WURTH,1.0,0.0,0.0,2024-08-01
01001-09021,2025,4,1.0,1,50.85,13285.0,WURTH,1.0,0.0,0.0,2025-04-01
01001-09021,2025,10,1.0,1,50.0,78215.0,WURTH,1.0,0.0,0.0,2025-10-01
01001-09021,2025,11,2.0,2,50.0,109402.0,WURTH,1.0,0.0,0.0,2025-11-01
01001-09022,2024,7,2.0,2,38.14,84279.0,SIN MARCA,2.0,0.0,0.0,2024-07-01
01001-09022,2024,8,2.0,2,45.85,47346.0,SIN MARCA,2.0,0.0,0.0,2024-08-01
01001-09022,2025,1,2.0,2,38.14,55668.0,SIN MARCA,2.0,0.0,0.0,2025-01-01
01001-09022,2025,4,1.0,1,38.14,13285.0,SIN MARCA,2.0,0.0,0.0,2025-04-01
01001-09022,2025,9,1.0,1,38.14,113420.0,SIN MARCA,2.0,0.0,0.0,2025-09-01
01001-09023,2024,7,1.0,1,125.0,84015.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-09024,2024,7,2.0,2,50.85,98096.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-09024,2024,8,1.0,1,50.85,138480.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-09024,2025,7,1.0,1,50.85,48145.0,SIN MARCA,0.0,0.0,0.0,2025-07-01
01001-09025,2024,8,1.0,1,300.0,98096.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-09026,2025,12,2.0,2,45.0,68630.0,WURTH,0.0,0.0,0.0,2025-12-01
01001-09026,2026,5,1.0,1,45.0,105104.0,WURTH,0.0,0.0,0.0,2026-05-01
01001-09027,2025,11,1.0,1,50.0,61372.0,WURTH,0.0,0.0,0.0,2025-11-01
01001-09027,2025,12,2.0,2,50.0,68830.5,WURTH,0.0,0.0,0.0,2025-12-01
01001-09028,2026,5,1.0,1,55.0,105104.0,WURTH,0.0,0.0,0.0,2026-05-01
01001-09029,2025,11,2.0,2,55.0,61372.0,WURTH,0.0,0.0,0.0,2025-11-01
01001-09029,2025,12,3.0,3,56.666666666666664,68763.66666666667,WURTH,0.0,0.0,0.0,2025-12-01
01001-09030,2026,2,1.0,1,164.26,96808.0,HONDA,0.0,0.0,0.0,2026-02-01
01001-10001,2024,4,1.0,1,540.0,64877.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-10002,2024,8,1.0,1,706.71,33443.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-10003,2024,9,1.0,1,44.0,98457.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21001,2024,3,1.0,1,15.51,1.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-21002,2024,3,1.0,1,14.84,1.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-21003,2024,3,1.0,1,29.16,1.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-21004,2024,3,2.0,1,13.06,1.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-21005,2024,3,1.0,1,29.66,1.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-21006,2024,9,9.0,1,8.47,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21007,2024,9,6.0,1,11.02,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21008,2024,9,60.0,2,4.33,1.0,SIN MARCA,30.0,0.0,0.0,2024-09-01
01001-21009,2024,9,1.0,1,17.19,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21010,2024,9,1.0,1,262.15,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21011,2024,9,2.0,2,123.07,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21012,2024,6,2.0,2,25.18,1.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-21012,2024,9,1.0,1,15.26,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21013,2024,9,12.0,1,6.31,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21013,2024,12,1.0,1,25.0,127617.0,SIN MARCA,0.0,0.0,0.0,2024-12-01
01001-21013,2025,9,1.0,1,25.0,70145.0,SIN MARCA,0.0,0.0,0.0,2025-09-01
01001-21013,2025,10,2.0,2,15.68,94554.5,SIN MARCA,0.0,0.0,0.0,2025-10-01
01001-21013,2025,12,8.0,2,15.68,102330.0,SIN MARCA,0.0,0.0,0.0,2025-12-01
01001-21013,2026,1,1.0,1,15.68,47643.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
01001-21013,2026,2,1.0,1,15.68,117260.0,SIN MARCA,0.0,0.0,0.0,2026-02-01
01001-21013,2026,4,2.0,1,15.68,25141.0,SIN MARCA,0.0,0.0,0.0,2026-04-01
01001-21013,2026,5,2.0,2,15.68,320076.0,SIN MARCA,0.0,0.0,0.0,2026-05-01
01001-21014,2024,6,48.0,2,20.13,1.0,WURTH,23.0,0.0,0.0,2024-06-01
01001-21014,2024,9,23.0,1,20.13,1.0,WURTH,23.0,0.0,0.0,2024-09-01
01001-21014,2024,10,2.0,2,23.89,86780.0,WURTH,23.0,0.0,0.0,2024-10-01
01001-21014,2025,1,2.0,1,25.0,42350.0,WURTH,23.0,0.0,0.0,2025-01-01
01001-21015,2024,9,1.0,1,0.01,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21016,2024,5,100.0,1,3.82,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21017,2024,5,1.0,1,228.82,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21018,2024,5,1.0,1,76.28,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21019,2024,5,1.0,1,38.13,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21020,2024,5,6.0,2,23.73,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21021,2024,5,2.0,1,3.39,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21022,2024,5,1.0,1,46.61,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21023,2024,5,2.0,1,15.25,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21024,2024,5,2.0,1,3.39,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21025,2024,5,1.0,1,55.08,1.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-21026,2024,6,1.0,1,174.82,1.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-21027,2024,7,1.0,1,174.8,1.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-21028,2024,8,1.0,1,78.8,1.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-21029,2024,8,2.0,2,16.78,1.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-21030,2024,9,12.0,2,15.26,1.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-21030,2026,4,1.0,1,15.26,374377.0,SIN MARCA,0.0,0.0,0.0,2026-04-01
01001-21031,2024,9,6.0,1,42.4,1.0,SIN MARCA,6.0,0.0,0.0,2024-09-01
01001-21033,2024,9,10.0,1,8.82,1.0,SIN MARCA,10.0,0.0,0.0,2024-09-01
01001-21034,2024,9,1.0,1,0.02,1.0,SIN MARCA,1.0,0.0,0.0,2024-09-01
01001-21035,2024,9,2.0,1,80.0,1.0,SIN MARCA,2.0,0.0,0.0,2024-09-01
01001-21036,2024,9,2.0,1,42.36,1.0,SIN MARCA,2.0,0.0,0.0,2024-09-01
01001-21037,2025,1,1.0,1,237.28,42350.0,SKF,0.0,0.0,0.0,2025-01-01
01001-21037,2025,2,1.5,2,237.28,85148.0,SKF,0.0,0.0,0.0,2025-02-01
01001-21037,2025,3,0.5,1,237.28,117533.0,SKF,0.0,0.0,0.0,2025-03-01
01001-21037,2025,4,0.5,2,237.28,85899.0,SKF,0.0,0.0,0.0,2025-04-01
01001-21038,2026,5,1.0,1,480.0,123250.0,QUICKSTAR,0.0,0.0,0.0,2026-05-01
01001-21039,2025,7,2.0,1,85.0,294233.0,GAT 300ML,0.0,0.0,0.0,2025-07-01
01001-21039,2025,11,1.0,1,85.0,98803.0,GAT 300ML,0.0,0.0,0.0,2025-11-01
01001-21039,2026,1,1.0,1,85.0,96657.0,GAT 300ML,0.0,0.0,0.0,2026-01-01
01001-21039,2026,4,1.0,1,85.0,135321.0,GAT 300ML,0.0,0.0,0.0,2026-04-01
01001-21039,2026,5,2.0,2,85.0,89113.0,GAT 300ML,0.0,0.0,0.0,2026-05-01
01001-21040,2025,7,2.0,1,85.0,294233.0,GAT 300ML,0.0,0.0,0.0,2025-07-01
01001-21040,2026,5,2.0,2,85.0,123250.0,GAT 300ML,0.0,0.0,0.0,2026-05-01
01001-21041,2025,7,2.0,1,105.0,161812.0,GAT 300ML,0.0,0.0,0.0,2025-07-01
01001-21041,2025,11,1.0,1,105.0,98803.0,GAT 300ML,0.0,0.0,0.0,2025-11-01
01001-21042,2025,11,1.0,1,132.2,98803.0,LIQUIMOLY,0.0,0.0,0.0,2025-11-01
01001-25001,2024,6,1.0,1,0.02,1.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
